word,hiragana,romaji,reason,note,pos,category
凝り性,こりしょう,korisho,abstract_word,抽象物,普通名詞,抽象物
腰砕け,こしくだけ,koshikudake,abstract_word,抽象物,普通名詞,抽象物
腰抜け,こしぬけ,koshinuke,abstract_word,抽象物,普通名詞,抽象物
腰折れ,こしおれ,koshiore,abstract_word,抽象物,普通名詞,抽象物
小手先,こてさき,kotesaki,abstract_word,場所-その他;抽象物,普通名詞,場所-その他;抽象物
小手調べ,こてしらべ,koteshirabe,abstract_word,抽象物,サ変名詞,抽象物
小分け,こわけ,kowake,abstract_word,抽象物,サ変名詞,抽象物
小屋掛け,こやがけ,koyagake,abstract_word,抽象物,サ変名詞,抽象物
小やみ,こやみ,koyami,abstract_word,抽象物,普通名詞,抽象物
紅葉,こうよう,koyo,abstract_word,抽象物;植物-部位,サ変名詞,植物-部位;抽象物
首っ引き,くびっぴき,kubippiki,abstract_word,抽象物,普通名詞,抽象物
口開け,くちあけ,kuchiake,abstract_word,抽象物,普通名詞,抽象物
口振り,くちぶり,kuchiburi,abstract_word,抽象物,普通名詞,抽象物
口止め,くちどめ,kuchidome,abstract_word,抽象物,サ変名詞,抽象物
口封じ,くちふうじ,kuchifuji,abstract_word,抽象物,サ変名詞,抽象物
口利き,くちきき,kuchikiki,abstract_word,抽象物,普通名詞,抽象物
口先,くちさき,kuchisaki,abstract_word,動物-部位;抽象物,普通名詞,動物-部位;抽象物
口添え,くちぞえ,kuchizoe,abstract_word,抽象物,サ変名詞,抽象物
口伝え,くちづたえ,kuchizutae,abstract_word,抽象物,普通名詞,抽象物
苦肉の策,くにくのさく,kunikunosaku,abstract_word,抽象物,普通名詞,抽象物
比べ物,くらべもの,kurabemono,abstract_word,抽象物,普通名詞,抽象物
鞍替え,くらがえ,kuragae,abstract_word,抽象物,サ変名詞,抽象物
位取り,くらいどり,kuraidori,abstract_word,抽象物,普通名詞,抽象物
繰り言,くりごと,kurigoto,abstract_word,抽象物,普通名詞,抽象物
黒焦げ,くろこげ,kurokoge,abstract_word,抽象物,普通名詞,抽象物
黒白,くろしろ,kuroshiro,abstract_word,抽象物;時間,普通名詞,抽象物;時間
草葺き,くさぶき,kusabuki,abstract_word,抽象物,普通名詞,抽象物
腐れ縁,くされえん,kusareen,abstract_word,抽象物,普通名詞,抽象物
区割り,くわり,kuwari,abstract_word,抽象物,サ変名詞,抽象物
客寄せ,きゃくよせ,kyakuyose,abstract_word,抽象物,サ変名詞,抽象物
きょろきょろ,きょろきょろ,kyorokyoro,abstract_word,抽象物,サ変名詞,抽象物
興醒め,きょうざめ,kyozame,abstract_word,抽象物,サ変名詞,抽象物
待ち惚け,まちぼうけ,machiboke,abstract_word,抽象物,普通名詞,抽象物
窓越し,まどごし,madogoshi,abstract_word,抽象物,普通名詞,抽象物
前倒し,まえだおし,maedaoshi,abstract_word,抽象物,普通名詞,抽象物
前書き,まえがき,maegaki,abstract_word,抽象物,サ変名詞,抽象物
前屈み,まえかがみ,maekagami,abstract_word,抽象物,普通名詞,抽象物
前置き,まえおき,maeoki,abstract_word,抽象物,普通名詞,抽象物
まぐれ,まぐれ,magure,abstract_word,抽象物,普通名詞,抽象物
紛れ当たり,まぐれあたり,magureatari,abstract_word,抽象物,普通名詞,抽象物
混じり気,まじりけ,majirike,abstract_word,抽象物,普通名詞,抽象物
負けん気,まけんき,makenki,abstract_word,抽象物,普通名詞,抽象物
負け惜しみ,まけおしみ,makeoshimi,abstract_word,抽象物,普通名詞,抽象物
蒔き直し,まきなおし,makinaoshi,abstract_word,抽象物,サ変名詞,抽象物
巻き添え,まきぞえ,makizoe,abstract_word,抽象物,普通名詞,抽象物
魔物,まもの,mamono,abstract_word,人;抽象物,普通名詞,人;抽象物
目差し,まなざし,manazashi,abstract_word,抽象物,普通名詞,抽象物
目の当たり,まのあたり,manoatari,abstract_word,抽象物,普通名詞,抽象物
間延び,まのび,manobi,abstract_word,抽象物,サ変名詞,抽象物
真っ二つ,まっぷたつ,mapputatsu,abstract_word,抽象物,普通名詞,抽象物
丸出し,まるだし,marudashi,abstract_word,抽象物,普通名詞,抽象物
丸抱え,まるがかえ,marugakae,abstract_word,抽象物,普通名詞,抽象物
丸見え,まるみえ,marumie,abstract_word,抽象物,普通名詞,抽象物
丸潰れ,まるつぶれ,marutsubure,abstract_word,抽象物,普通名詞,抽象物
丸焼け,まるやけ,maruyake,abstract_word,抽象物,普通名詞,抽象物
又貸し,またがし,matagashi,abstract_word,抽象物,サ変名詞,抽象物
待った無し,まったなし,mattanashi,abstract_word,抽象物,普通名詞,抽象物
まやかし,まやかし,mayakashi,abstract_word,抽象物,普通名詞,抽象物
目当て,めあて,meate,abstract_word,抽象物,普通名詞,抽象物
目減り,めべり,meberi,abstract_word,抽象物,サ変名詞,抽象物
目鼻立ち,めはなだち,mehanadachi,abstract_word,抽象物,普通名詞,抽象物
迷宮入り,めいきゅういり,meikyuiri,abstract_word,抽象物,普通名詞,抽象物
目白押し,めじろおし,mejiroshi,abstract_word,抽象物,普通名詞,抽象物
目配り,めくばり,mekubari,abstract_word,抽象物,サ変名詞,抽象物
めり張り,めりはり,merihari,abstract_word,抽象物,普通名詞,抽象物
めった打ち,めったうち,mettauchi,abstract_word,抽象物,普通名詞,抽象物
目移り,めうつり,meutsuri,abstract_word,抽象物,サ変名詞,抽象物
満ち干,みちひ,michihi,abstract_word,抽象物,普通名詞,抽象物
身嗜み,みだしなみ,midashinami,abstract_word,抽象物,普通名詞,抽象物
右回り,みぎまわり,migimawari,abstract_word,抽象物,普通名詞,抽象物
見応え,みごたえ,migotae,abstract_word,抽象物,普通名詞,抽象物
身包み,みぐるみ,migurumi,abstract_word,抽象物,普通名詞,抽象物
実入り,みいり,miiri,abstract_word,人工物-金銭;抽象物,普通名詞,人工物-金銭;抽象物
微塵,みじん,mijin,abstract_word,抽象物;自然物,普通名詞,自然物;抽象物
見掛け倒し,みかけだおし,mikakedaoshi,abstract_word,抽象物,普通名詞,抽象物
見聞き,みきき,mikiki,abstract_word,抽象物,サ変名詞,抽象物
身の上,みのうえ,minoe,abstract_word,抽象物,普通名詞,抽象物
身の程,みのほど,minohodo,abstract_word,抽象物,普通名詞,抽象物
見納め,みおさめ,miosame,abstract_word,抽象物,普通名詞,抽象物
見劣り,みおとり,miotori,abstract_word,抽象物,サ変名詞,抽象物
見せ所,みせどころ,misedokoro,abstract_word,抽象物,普通名詞,抽象物
見せ掛,みせかけ,misekake,abstract_word,抽象物,普通名詞,抽象物
見せしめ,みせしめ,miseshime,abstract_word,抽象物,普通名詞,抽象物
見て呉れ,みてくれ,mitekure,abstract_word,抽象物,普通名詞,抽象物
三つ巴,みつどもえ,mitsudomoe,abstract_word,抽象物,普通名詞,抽象物
三つ股,みつまた,mitsumata,abstract_word,抽象物,普通名詞,抽象物
身売り,みうり,miuri,abstract_word,抽象物,サ変名詞,抽象物
都落ち,みやこおち,miyakochi,abstract_word,抽象物,普通名詞,抽象物
水捌け,みずはけ,mizuhake,abstract_word,抽象物,普通名詞,抽象物
水掛け論,みずかけろん,mizukakeron,abstract_word,抽象物,普通名詞,抽象物
身繕い,みづくろい,mizukuroi,abstract_word,抽象物,サ変名詞,抽象物
水増し,みずまし,mizumashi,abstract_word,抽象物,サ変名詞,抽象物
見ず知らず,みずしらず,mizushirazu,abstract_word,抽象物,普通名詞,抽象物
水攻め,みずぜめ,mizuzeme,abstract_word,抽象物,サ変名詞,抽象物
持ち切り,もちきり,mochikiri,abstract_word,抽象物,普通名詞,抽象物
持ち前,もちまえ,mochimae,abstract_word,抽象物,普通名詞,抽象物
持ち逃げ,もちにげ,mochinige,abstract_word,抽象物,サ変名詞,抽象物
持ち点,もちてん,mochiten,abstract_word,抽象物,普通名詞,抽象物
紅葉,もみじ,momiji,abstract_word,抽象物;植物-部位,普通名詞,植物-部位;抽象物
揉みくちゃ,もみくちゃ,momikucha,abstract_word,抽象物,普通名詞,抽象物
紋切り型,もんきりがた,monkirigata,abstract_word,抽象物,普通名詞,抽象物
門戸,もんこ,monko,abstract_word,場所-施設部位;抽象物,普通名詞,場所-施設部位;抽象物
文無し,もんなし,monnashi,abstract_word,抽象物,普通名詞,抽象物
物言い,ものいい,monoii,abstract_word,抽象物,普通名詞,抽象物
物怖じ,ものおじ,monoji,abstract_word,抽象物,サ変名詞,抽象物
物持ち,ものもち,monomochi,abstract_word,抽象物,普通名詞,抽象物
物惜しみ,ものおしみ,monoshimi,abstract_word,抽象物,サ変名詞,抽象物
物知り顔,ものしりがお,monoshirigao,abstract_word,抽象物,普通名詞,抽象物
物別れ,ものわかれ,monowakare,abstract_word,抽象物,普通名詞,抽象物
物分かり,ものわかり,monowakari,abstract_word,抽象物,普通名詞,抽象物
物笑い,ものわらい,monowarai,abstract_word,抽象物,普通名詞,抽象物
申し合い,もうしあい,moshiai,abstract_word,抽象物,普通名詞,抽象物
申し分,もうしぶん,moshibun,abstract_word,抽象物,普通名詞,抽象物
申し開き,もうしひらき,moshihiraki,abstract_word,抽象物,普通名詞,抽象物
申し訳,もうしわけ,moshiwake,abstract_word,抽象物,サ変名詞,抽象物
催し物,もよおしもの,moyoshimono,abstract_word,抽象物,普通名詞,抽象物
麦踏み,むぎふみ,mugifumi,abstract_word,抽象物,普通名詞,抽象物
向かい合わせ,むかいあわせ,mukaiawase,abstract_word,抽象物,普通名詞,抽象物
向こう意気,むこういき,mukoiki,abstract_word,抽象物,普通名詞,抽象物
棟上げ,むねあげ,muneage,abstract_word,抽象物,普通名詞,抽象物
無理強い,むりじい,murijii,abstract_word,抽象物,サ変名詞,抽象物
無理押し,むりおし,murioshi,abstract_word,抽象物,サ変名詞,抽象物
虫食い,むしくい,mushikui,abstract_word,抽象物,普通名詞,抽象物
流れ作業,ながれさぎょう,nagaresagyo,abstract_word,抽象物,普通名詞,抽象物
投げ槍,なげやり,nageyari,abstract_word,抽象物,普通名詞,抽象物
慰み,なぐさみ,nagusami,abstract_word,抽象物,普通名詞,抽象物
仲立ち,なかだち,nakadachi,abstract_word,抽象物,サ変名詞,抽象物
中弛み,なかだるみ,nakadarumi,abstract_word,抽象物,サ変名詞,抽象物
仲間外れ,なかまはずれ,nakamahazure,abstract_word,抽象物,普通名詞,抽象物
仲違い,なかたがい,nakatagai,abstract_word,抽象物,サ変名詞,抽象物
なけなし,なけなし,nakenashi,abstract_word,抽象物,普通名詞,抽象物
泣き言,なきごと,nakigoto,abstract_word,抽象物,普通名詞,抽象物
泣き寝入り,なきねいり,nakineiri,abstract_word,抽象物,サ変名詞,抽象物
生齧り,なまかじり,namakajiri,abstract_word,抽象物,サ変名詞,抽象物
生煮え,なまにえ,namanie,abstract_word,抽象物,普通名詞,抽象物
なにがし,なにがし,nanigashi,abstract_word,抽象物,普通名詞,抽象物
名折れ,なおれ,naore,abstract_word,抽象物,普通名詞,抽象物
なり,なり,nari,abstract_word,抽象物,普通名詞,抽象物
形振り,なりふり,narifuri,abstract_word,抽象物,普通名詞,抽象物
成り行き,なりゆき,nariyuki,abstract_word,抽象物,普通名詞,抽象物
情け,なさけ,nasake,abstract_word,抽象物,普通名詞,抽象物
夏枯れ,なつがれ,natsugare,abstract_word,抽象物,普通名詞,抽象物
粘り勝ち,ねばりがち,nebarigachi,abstract_word,抽象物,普通名詞,抽象物
粘り気,ねばりけ,nebarike,abstract_word,抽象物,普通名詞,抽象物
根絶やし,ねだやし,nedayashi,abstract_word,抽象物,普通名詞,抽象物
願い下げ,ねがいさげ,negaisage,abstract_word,抽象物,普通名詞,抽象物
熱気,ねっき,nekki,abstract_word,抽象物;自然物,普通名詞,自然物;抽象物
熱線,ねっせん,nessen,abstract_word,人工物-その他;抽象物,普通名詞,人工物-その他;抽象物
値打ち,ねうち,neuchi,abstract_word,抽象物,普通名詞,抽象物
根分け,ねわけ,newake,abstract_word,抽象物,サ変名詞,抽象物
寝ずの番,ねずのばん,nezunoban,abstract_word,抽象物,普通名詞,抽象物
荷揚げ,にあげ,niage,abstract_word,抽象物,サ変名詞,抽象物
二段構え,にだんがまえ,nidangamae,abstract_word,抽象物,普通名詞,抽象物
似顔絵,にがおえ,nigaoe,abstract_word,人工物-その他;抽象物,普通名詞,人工物-その他;抽象物
逃げ足,にげあし,nigeashi,abstract_word,抽象物,普通名詞,抽象物
逃げ腰,にげごし,nigegoshi,abstract_word,抽象物,普通名詞,抽象物
逃げ道,にげみち,nigemichi,abstract_word,場所-その他;抽象物,普通名詞,場所-その他;抽象物
憎しみ,にくしみ,nikushimi,abstract_word,抽象物,普通名詞,抽象物
肉付け,にくづけ,nikuzuke,abstract_word,抽象物,サ変名詞,抽象物
二の足,にのあし,ninoashi,abstract_word,抽象物,普通名詞,抽象物
二の舞い,にのまい,ninomai,abstract_word,抽象物,普通名詞,抽象物
二の次,にのつぎ,ninotsugi,abstract_word,抽象物,普通名詞,抽象物
野荒らし,のあらし,noarashi,abstract_word,動物;抽象物,普通名詞,動物;抽象物
野放し,のばなし,nobanashi,abstract_word,抽象物,普通名詞,抽象物
延び延び,のびのび,nobinobi,abstract_word,抽象物,普通名詞,抽象物
野飼い,のがい,nogai,abstract_word,抽象物,普通名詞,抽象物
能書き,のうがき,nogaki,abstract_word,抽象物,普通名詞,抽象物
のうのうと,のうのうと,nonoto,abstract_word,抽象物,サ変名詞,抽象物
のっぺらぼう,のっぺらぼう,nopperabo,abstract_word,人;抽象物,普通名詞,人;抽象物
野焼き,のやき,noyaki,abstract_word,抽象物,普通名詞,抽象物
野晒し,のざらし,nozarashi,abstract_word,抽象物,普通名詞,抽象物
覗き見,のぞきみ,nozokimi,abstract_word,抽象物,サ変名詞,抽象物
抜け殻,ぬけがら,nukegara,abstract_word,動物-部位;抽象物,普通名詞,動物-部位;抽象物
抜け目,ぬけめ,nukeme,abstract_word,抽象物,普通名詞,抽象物
抜き書き,ぬきがき,nukigaki,abstract_word,抽象物,サ変名詞,抽象物
抜き差し,ぬきさし,nukisashi,abstract_word,抽象物,サ変名詞,抽象物
抜き手,ぬきて,nukite,abstract_word,抽象物,普通名詞,抽象物
抜き打ち,ぬきうち,nukiuchi,abstract_word,抽象物,普通名詞,抽象物
濡れ鼠,ぬれねずみ,nurenezumi,abstract_word,抽象物,普通名詞,抽象物
御預け,おあずけ,oazuke,abstract_word,抽象物,普通名詞,抽象物
おべっか,おべっか,obekka,abstract_word,抽象物,普通名詞,抽象物
落ち度,おちど,ochido,abstract_word,抽象物,普通名詞,抽象物
落ち目,おちめ,ochime,abstract_word,抽象物,普通名詞,抽象物
大助かり,おおだすかり,odasukari,abstract_word,抽象物,普通名詞,抽象物
お出まし,おでまし,odemashi,abstract_word,抽象物,普通名詞,抽象物
踊り字,おどりじ,odoriji,abstract_word,抽象物,普通名詞,抽象物
