word1,word2,romaji1,romaji2,reason
旺盛,遅い,osei,osoi,substitution
旺盛,汚水,osei,osui,substitution
旺盛,大勢,osei,ozei,substitution
旺盛,聖,osei,sei,insertion
牡牛,王将,oshi,osho,last_char_differs
牡牛,遅い,oshi,osoi,substitution
牡牛,汚水,oshi,osui,substitution
牡牛,市,oshi,shi,insertion
牡牛,牛,oshi,ushi,substitution
王将,笙,osho,sho,insertion
遅い,襲う,osoi,osou,last_char_differs
遅い,汚水,osoi,osui,substitution
襲う,雄,osou,osu,insertion
襲う,沿う,osou,sou,insertion
雄,汚水,osu,osui,insertion
雄,素数,osu,sosu,insertion
雄,通す,osu,tosu,insertion
雄,よす,osu,yosu,insertion
汚水,酸い,osui,sui,insertion
汚水,雨水,osui,usui,substitution
大手,追っ手,ote,otte,insertion
音,夫,oto,otto,insertion
音,漏斗,oto,roto,insertion
音,総統,oto,soto,insertion
音,徒党,oto,toto,insertion
音,洋陶,oto,yoto,insertion
音,贈答,oto,zoto,insertion
追っ手,夫,otte,otto,last_char_differs
親,牢屋,oya,roya,insertion
親,粗野,oya,soya,insertion
親,当夜,oya,toya,insertion
応用,東洋,oyo,toyo,insertion
応用,贈与,oyo,zoyo,insertion
雷雨,楽,raiu,raku,substitution
楽,陸,raku,riku,substitution
楽,禄,raku,roku,substitution
楽,柵,raku,saku,substitution
楽,宅,raku,taku,substitution
楽,枠,raku,waku,substitution
楽,葯,raku,yaku,substitution
蘭,卵黄,ran,rano,insertion
離縁,輪,rien,rin,insertion
理事,利器,riji,riki,substitution
理事,露地,riji,roji,substitution
理化,利器,rika,riki,last_char_differs
理化,理工,rika,riko,last_char_differs
理化,陸,rika,riku,last_char_differs
理化,廊下,rika,roka,substitution
利器,理工,riki,riko,last_char_differs
利器,陸,riki,riku,last_char_differs
理工,陸,riko,riku,last_char_differs
理工,理想,riko,riso,substitution
理工,離島,riko,rito,substitution
理工,利用,riko,riyo,substitution
陸,りす,riku,risu,substitution
陸,理由,riku,riyu,substitution
陸,禄,riku,roku,substitution
理想,りす,riso,risu,last_char_differs
理想,離島,riso,rito,substitution
理想,利用,riso,riyo,substitution
理想,老僧,riso,roso,substitution
りす,理由,risu,riyu,substitution
りす,留守,risu,rusu,substitution
離島,利用,rito,riyo,substitution
離島,漏斗,rito,roto,substitution
利用,理由,riyo,riyu,last_char_differs
理由,竜,riyu,ryu,insertion
驢馬,老母,roba,robo,last_char_differs
驢馬,廊下,roba,roka,substitution
驢馬,牢屋,roba,roya,substitution
驢馬,蕎麦,roba,soba,substitution
老母,老後,robo,rogo,substitution
老母,老女,robo,rojo,substitution
老母,老僧,robo,roso,substitution
老母,漏斗,robo,roto,substitution
老母,祖母,robo,sobo,substitution
老母,逃亡,robo,tobo,substitution
老母,養母,robo,yobo,substitution
老婦,老中,rofu,roju,substitution
老婦,禄,rofu,roku,substitution
老婦,祖父,rofu,sofu,substitution
老婦,豆腐,rofu,tofu,substitution
老婦,養父,rofu,yofu,substitution
老後,老女,rogo,rojo,substitution
老後,老僧,rogo,roso,substitution
老後,漏斗,rogo,roto,substitution
老後,祖語,rogo,sogo,substitution
老後,等号,rogo,togo,substitution
老後,養護,rogo,yogo,substitution
老後,造語,rogo,zogo,substitution
露地,老女,roji,rojo,last_char_differs
露地,老中,roji,roju,last_char_differs
露地,掃除,roji,soji,substitution
露地,冬至,roji,toji,substitution
露地,幼時,roji,yoji,substitution
老女,老中,rojo,roju,last_char_differs
老女,老僧,rojo,roso,substitution
老女,漏斗,rojo,roto,substitution
老女,僧正,rojo,sojo,substitution
老女,途上,rojo,tojo,substitution
老女,幼女,rojo,yojo,substitution
老中,禄,roju,roku,substitution
老中,操縦,roju,soju,substitution
廊下,禄,roka,roku,last_char_differs
廊下,牢屋,roka,roya,substitution
廊下,灯火,roka,toka,substitution
廊下,余暇,roka,yoka,substitution
廊下,造花,roka,zoka,substitution
禄,遠く,roku,toku,substitution
禄,欲,roku,yoku,substitution
禄,賊,roku,zoku,substitution
老僧,漏斗,roso,roto,substitution
老僧,早々,roso,soso,substitution
老僧,逃走,roso,toso,substitution
老僧,余所,roso,yoso,substitution
漏斗,総統,roto,soto,substitution
漏斗,徒党,roto,toto,substitution
漏斗,洋陶,roto,yoto,substitution
漏斗,贈答,roto,zoto,substitution
牢屋,粗野,roya,soya,substitution
牢屋,当夜,roya,toya,substitution
瑠璃,すり,ruri,suri,substitution
瑠璃,瓜,ruri,uri,insertion
瑠璃,百合,ruri,yuri,substitution
留守,煤,rusu,susu,substitution
留守,臼,rusu,usu,insertion
竜,竜王,ryu,ryuo,insertion
鯖,錆,saba,sabi,last_char_differs
鯖,左派,saba,saha,substitution
鯖,坂,saba,saka,substitution
鯖,様,saba,sama,substitution
鯖,皿,saba,sara,substitution
鯖,笹,saba,sasa,substitution
鯖,沢,saba,sawa,substitution
鯖,莢,saba,saya,substitution
鯖,蕎麦,saba,soba,substitution
鯖,束,saba,taba,substitution
錆,鷺,sabi,sagi,substitution
錆,犀,sabi,sai,insertion
錆,匙,sabi,saji,substitution
錆,先,sabi,saki,substitution
錆,装備,sabi,sobi,substitution
錆,足袋,sabi,tabi,substitution
茶道,作法,sado,saho,substitution
茶道,最奥,sado,saio,substitution
茶道,砂上,sado,sajo,substitution
茶道,竿,sado,sao,insertion
茶道,里,sado,sato,substitution
茶道,作用,sado,sayo,substitution
茶道,騒動,sado,sodo,substitution
茶道,宿,sado,yado,substitution
鷺,犀,sagi,sai,insertion
鷺,匙,sagi,saji,substitution
鷺,先,sagi,saki,substitution
鷺,杉,sagi,sugi,substitution
鷺,山羊,sagi,yagi,substitution
左派,作法,saha,saho,last_char_differs
左派,坂,saha,saka,substitution
左派,様,saha,sama,substitution
左派,皿,saha,sara,substitution
左派,笹,saha,sasa,substitution
左派,沢,saha,sawa,substitution
左派,莢,saha,saya,substitution
作法,最奥,saho,saio,substitution
作法,砂上,saho,sajo,substitution
作法,竿,saho,sao,insertion
作法,里,saho,sato,substitution
作法,作用,saho,sayo,substitution
作法,笙,saho,sho,insertion
作法,走法,saho,soho,substitution
作法,野砲,saho,yaho,substitution
犀,最奥,sai,saio,insertion
犀,匙,sai,saji,insertion
犀,先,sai,saki,insertion
最奥,砂上,saio,sajo,substitution
最奥,竿,saio,sao,insertion
最奥,里,saio,sato,substitution
最奥,作用,saio,sayo,substitution
最奥,塩,saio,shio,substitution
最奥,対応,saio,taio,substitution
匙,砂上,saji,sajo,last_char_differs
匙,先,saji,saki,substitution
匙,掃除,saji,soji,substitution
匙,筋,saji,suji,substitution
匙,野次,saji,yaji,substitution
砂上,竿,sajo,sao,insertion
砂上,里,sajo,sato,substitution
砂上,作用,sajo,sayo,substitution
砂上,僧正,sajo,sojo,substitution
坂,酒,saka,sake,last_char_differs
坂,先,saka,saki,last_char_differs
坂,柵,saka,saku,last_char_differs
坂,様,saka,sama,substitution
坂,皿,saka,sara,substitution
坂,笹,saka,sasa,substitution
坂,沢,saka,sawa,substitution
坂,莢,saka,saya,substitution
坂,鷹,saka,taka,substitution
坂,和歌,saka,waka,substitution
酒,先,sake,saki,last_char_differs
酒,柵,sake,saku,last_char_differs
酒,鮫,sake,same,substitution
酒,岳,sake,take,substitution
酒,訳,sake,wake,substitution
酒,やけ,sake,yake,substitution
先,柵,saki,saku,last_char_differs
先,席,saki,seki,substitution
先,早期,saki,soki,substitution
先,鋤,saki,suki,substitution
先,滝,saki,taki,substitution
先,脇,saki,waki,substitution
柵,猿,saku,saru,substitution
柵,砂州,saku,sasu,substitution
柵,さ湯,saku,sayu,substitution
柵,急く,saku,seku,substitution
柵,好く,saku,suku,substitution
柵,宅,saku,taku,substitution
柵,枠,saku,waku,substitution
柵,葯,saku,yaku,substitution
様,鮫,sama,same,last_char_differs
様,皿,sama,sara,substitution
様,笹,sama,sasa,substitution
様,沢,sama,sawa,substitution
様,莢,sama,saya,substitution
様,弾,sama,tama,substitution
様,山,sama,yama,substitution
様,ざま,sama,zama,substitution
竿,里,sao,sato,insertion
竿,作用,sao,sayo,insertion
皿,猿,sara,saru,last_char_differs
皿,笹,sara,sasa,substitution
皿,沢,sara,sawa,substitution
皿,莢,sara,saya,substitution
皿,空,sara,sora,substitution
皿,鱈,sara,tara,substitution
皿,藁,sara,wara,substitution
皿,ざら,sara,zara,substitution
猿,砂州,saru,sasu,substitution
猿,さ湯,saru,sayu,substitution
猿,競る,saru,seru,substitution
猿,剃る,saru,soru,substitution
猿,刷る,saru,suru,substitution
猿,樽,saru,taru,substitution
猿,やる,saru,yaru,substitution
猿,笊,saru,zaru,substitution
笹,砂州,sasa,sasu,last_char_differs
笹,沢,sasa,sawa,substitution
笹,莢,sasa,saya,substitution
笹,操作,sasa,sosa,substitution
砂州,さ湯,sasu,sayu,substitution
砂州,素数,sasu,sosu,substitution
砂州,煤,sasu,susu,substitution
砂州,足す,sasu,tasu,substitution
里,作用,sato,sayo,substitution
里,瀬戸,sato,seto,substitution
里,総統,sato,soto,substitution
里,多投,sato,tato,substitution
里,野党,sato,yato,substitution
沢,莢,sawa,saya,substitution
沢,世話,sawa,sewa,substitution
沢,挿話,sawa,sowa,substitution
沢,やわ,sawa,yawa,substitution
莢,作用,saya,sayo,last_char_differs
莢,さ湯,saya,sayu,last_char_differs
莢,粗野,saya,soya,substitution
作用,さ湯,sayo,sayu,last_char_differs
作用,多様,sayo,tayo,substitution
さ湯,座右,sayu,zayu,substitution
聖,誠意,sei,seii,insertion
聖,席,sei,seki,insertion
聖,蝉,sei,semi,insertion
聖,繊維,sei,seni,insertion
聖,芹,sei,seri,insertion
誠意,席,seii,seki,substitution
誠意,蝉,seii,semi,substitution
誠意,繊維,seii,seni,substitution
誠意,芹,seii,seri,substitution
誠意,椎,seii,shii,substitution
席,急く,seki,seku,last_char_differs
席,蝉,seki,semi,substitution
席,繊維,seki,seni,substitution
席,芹,seki,seri,substitution
席,早期,seki,soki,substitution
席,鋤,seki,suki,substitution
席,敵,seki,teki,substitution
席,植木,seki,ueki,substitution
急く,競る,seku,seru,substitution
急く,好く,seku,suku,substitution
蝉,繊維,semi,seni,substitution
蝉,芹,semi,seri,substitution
蝉,総身,semi,somi,substitution
蝉,炭,semi,sumi,substitution
線,繊維,sen,seni,insertion
線,疎遠,sen,soen,insertion
繊維,芹,seni,seri,substitution
繊維,銭,seni,zeni,substitution
芹,競る,seri,seru,last_char_differs
芹,橇,seri,sori,substitution
芹,すり,seri,suri,substitution
競る,剃る,seru,soru,substitution
競る,刷る,seru,suru,substitution
競る,照る,seru,teru,substitution
競る,植える,seru,ueru,substitution
瀬戸,総統,seto,soto,substitution
世話,挿話,sewa,sowa,substitution
市,椎,shi,shii,insertion
市,芯,shi,shin,insertion
市,塩,shi,shio,insertion
市,少尉,shi,shoi,insertion
市,周囲,shi,shui,insertion
市,牛,shi,ushi,insertion
椎,芯,shii,shin,last_char_differs
椎,塩,shii,shio,last_char_differs
椎,少尉,shii,shoi,substitution
椎,周囲,shii,shui,substitution
芯,塩,shin,shio,last_char_differs
芯,旬,shin,shun,substitution
塩,笙,shio,sho,insertion
塩,週央,shio,shuo,substitution
笙,少尉,sho,shoi,insertion
笙,週央,sho,shuo,insertion
笙,走法,sho,soho,insertion
少尉,周囲,shoi,shui,substitution
週,周囲,shu,shui,insertion
週,旬,shu,shun,insertion
週,週央,shu,shuo,insertion
周囲,旬,shui,shun,last_char_differs
周囲,週央,shui,shuo,last_char_differs
周囲,酸い,shui,sui,insertion
旬,週央,shun,shuo,last_char_differs
蕎麦,装備,soba,sobi,last_char_differs
蕎麦,祖母,soba,sobo,last_char_differs
蕎麦,装画,soba,soga,substitution
蕎麦,空,soba,sora,substitution
蕎麦,操作,soba,sosa,substitution
蕎麦,挿話,soba,sowa,substitution
蕎麦,粗野,soba,soya,substitution
装備,祖母,sobi,sobo,last_char_differs
装備,掃除,sobi,soji,substitution
装備,早期,sobi,soki,substitution
装備,総身,sobi,somi,substitution
装備,橇,sobi,sori,substitution
装備,鳶,sobi,tobi,substitution
装備,曜日,sobi,yobi,substitution
祖母,騒動,sobo,sodo,substitution
祖母,祖語,sobo,sogo,substitution
祖母,走法,sobo,soho,substitution
祖母,僧正,sobo,sojo,substitution
祖母,倉庫,sobo,soko,substitution
祖母,苑,sobo,sono,substitution
祖母,早老,sobo,soro,substitution
祖母,早々,sobo,soso,substitution
祖母,総統,sobo,soto,substitution
祖母,塑像,sobo,sozo,substitution
祖母,逃亡,sobo,tobo,substitution
祖母,養母,sobo,yobo,substitution
袖,騒動,sode,sodo,last_char_differs
袖,素手,sode,sude,substitution
袖,遠出,sode,tode,substitution
騒動,祖語,sodo,sogo,substitution
騒動,走法,sodo,soho,substitution
騒動,僧正,sodo,sojo,substitution
騒動,倉庫,sodo,soko,substitution
騒動,苑,sodo,sono,substitution
騒動,早老,sodo,soro,substitution
騒動,早々,sodo,soso,substitution
騒動,総統,sodo,soto,substitution
騒動,塑像,sodo,sozo,substitution
騒動,海馬,sodo,todo,substitution
騒動,淀,sodo,yodo,substitution
疎遠,層雲,soen,son,insertion
疎遠,遠縁,soen,toen,substitution
祖父,装具,sofu,sogu,substitution
祖父,操縦,sofu,soju,substitution
祖父,総務,sofu,somu,substitution
祖父,剃る,sofu,soru,substitution
祖父,素数,sofu,sosu,substitution
祖父,沿う,sofu,sou,insertion
祖父,豆腐,sofu,tofu,substitution
祖父,養父,sofu,yofu,substitution
装画,祖語,soga,sogo,last_char_differs
装画,装具,soga,sogu,last_char_differs
装画,空,soga,sora,substitution
装画,操作,soga,sosa,substitution
装画,挿話,soga,sowa,substitution
装画,粗野,soga,soya,substitution
装画,洋画,soga,yoga,substitution
祖語,装具,sogo,sogu,last_char_differs
祖語,走法,sogo,soho,substitution
祖語,僧正,sogo,sojo,substitution
祖語,倉庫,sogo,soko,substitution
祖語,苑,sogo,sono,substitution
祖語,早老,sogo,soro,substitution
祖語,早々,sogo,soso,substitution
祖語,総統,sogo,soto,substitution
祖語,塑像,sogo,sozo,substitution
祖語,等号,sogo,togo,substitution
祖語,養護,sogo,yogo,substitution
祖語,造語,sogo,zogo,substitution
装具,操縦,sogu,soju,substitution
装具,総務,sogu,somu,substitution
装具,剃る,sogu,soru,substitution
装具,素数,sogu,sosu,substitution
装具,沿う,sogu,sou,insertion
装具,研ぐ,sogu,togu,substitution
装具,用具,sogu,yogu,substitution
走法,僧正,soho,sojo,substitution
走法,倉庫,soho,soko,substitution
走法,苑,soho,sono,substitution
走法,早老,soho,soro,substitution
走法,早々,soho,soso,substitution
走法,総統,soho,soto,substitution
走法,塑像,soho,sozo,substitution
走法,当方,soho,toho,substitution
走法,増補,soho,zoho,substitution
掃除,僧正,soji,sojo,last_char_differs
掃除,操縦,soji,soju,last_char_differs
掃除,早期,soji,soki,substitution
掃除,総身,soji,somi,substitution
掃除,橇,soji,sori,substitution
掃除,筋,soji,suji,substitution
掃除,冬至,soji,toji,substitution
掃除,幼時,soji,yoji,substitution
僧正,操縦,sojo,soju,last_char_differs
僧正,倉庫,sojo,soko,substitution
僧正,苑,sojo,sono,substitution
僧正,早老,sojo,soro,substitution
僧正,早々,sojo,soso,substitution
僧正,総統,sojo,soto,substitution
僧正,塑像,sojo,sozo,substitution
僧正,途上,sojo,tojo,substitution
僧正,幼女,sojo,yojo,substitution
操縦,総務,soju,somu,substitution
操縦,剃る,soju,soru,substitution
操縦,素数,soju,sosu,substitution
操縦,沿う,soju,sou,insertion
早期,倉庫,soki,soko,last_char_differs
早期,総身,soki,somi,substitution
早期,橇,soki,sori,substitution
早期,鋤,soki,suki,substitution
早期,朱鷺,soki,toki,substitution
早期,容器,soki,yoki,substitution
早期,雑木,soki,zoki,substitution
倉庫,苑,soko,sono,substitution
倉庫,早老,soko,soro,substitution
倉庫,早々,soko,soso,substitution
倉庫,総統,soko,soto,substitution
倉庫,塑像,soko,sozo,substitution
倉庫,崇高,soko,suko,substitution
倉庫,刀工,soko,toko,substitution
倉庫,横,soko,yoko,substitution
総身,総務,somi,somu,last_char_differs
総身,橇,somi,sori,substitution
総身,炭,somi,sumi,substitution
総身,富,somi,tomi,substitution
総務,剃る,somu,soru,substitution
総務,素数,somu,sosu,substitution
総務,沿う,somu,sou,insertion
総務,住む,somu,sumu,substitution
総務,詠む,somu,yomu,substitution
層雲,苑,son,sono,insertion
苑,早老,sono,soro,substitution
苑,早々,sono,soso,substitution
苑,総統,sono,soto,substitution
苑,塑像,sono,sozo,substitution
苑,殿,sono,tono,substitution
空,橇,sora,sori,last_char_differs
空,早老,sora,soro,last_char_differs
空,剃る,sora,soru,last_char_differs
空,操作,sora,sosa,substitution
空,挿話,sora,sowa,substitution
空,粗野,sora,soya,substitution
空,虎,sora,tora,substitution
橇,早老,sori,soro,last_char_differs
橇,剃る,sori,soru,last_char_differs
橇,すり,sori,suri,substitution
橇,鳥,sori,tori,substitution
橇,草履,sori,zori,substitution
早老,剃る,soro,soru,last_char_differs
早老,早々,soro,soso,substitution
早老,総統,soro,soto,substitution
早老,塑像,soro,sozo,substitution
早老,灯籠,soro,toro,substitution
剃る,素数,soru,sosu,substitution
剃る,沿う,soru,sou,insertion
剃る,刷る,soru,suru,substitution
剃る,通る,soru,toru,substitution
剃る,夜,soru,yoru,substitution
操作,早々,sosa,soso,last_char_differs
操作,素数,sosa,sosu,last_char_differs
操作,挿話,sosa,sowa,substitution
操作,粗野,sosa,soya,substitution
早々,素数,soso,sosu,last_char_differs
早々,総統,soso,soto,substitution
早々,塑像,soso,sozo,substitution
早々,裾,soso,suso,substitution
早々,逃走,soso,toso,substitution
早々,余所,soso,yoso,substitution
素数,沿う,sosu,sou,insertion
素数,煤,sosu,susu,substitution
素数,通す,sosu,tosu,substitution
素数,よす,sosu,yosu,substitution
総統,塑像,soto,sozo,substitution
総統,徒党,soto,toto,substitution
総統,洋陶,soto,yoto,substitution
総統,贈答,soto,zoto,substitution
挿話,粗野,sowa,soya,substitution
挿話,とわ,sowa,towa,substitution
